,fecha,nombre,ID,tmed,prec,tmin,tmax,sol
1416,2021-11-17,"MENORCA, AEROPUERTO",4,"13,4","0,0","11,6","15,2","3,3"
1417,2021-11-18,"MENORCA, AEROPUERTO",4,"13,4","0,0","11,6","15,1","0,7"
1418,2021-11-19,"MENORCA, AEROPUERTO",4,"14,4",Ip,"10,8","18,0","8,6"
1419,2021-11-20,"MENORCA, AEROPUERTO",4,"14,9","0,2","10,8","19,0","2,6"
1420,2021-11-21,"MENORCA, AEROPUERTO",4,"15,4","2,7","12,6","18,2","2,0"
1421,2021-11-22,"MENORCA, AEROPUERTO",4,"13,4","0,0","9,2","17,5","5,5"
1422,2021-11-23,"MENORCA, AEROPUERTO",4,"13,0","8,7","8,7","17,4","1,9"
1423,2021-11-24,"MENORCA, AEROPUERTO",4,"14,2","5,9","11,3","17,2","3,6"
1424,2021-11-25,"MENORCA, AEROPUERTO",4,"11,1","4,1","7,6","14,6","2,2"
1425,2021-11-26,"MENORCA, AEROPUERTO",4,"11,9","3,4","8,0","15,8","7,0"
1426,2021-11-27,"MENORCA, AEROPUERTO",4,"11,6","6,0","7,2","16,0","3,1"
1427,2021-11-28,"MENORCA, AEROPUERTO",4,"8,2","6,0","4,0","12,5","1,9"
1428,2021-11-29,"MENORCA, AEROPUERTO",4,"9,2","0,4","5,1","13,3","7,7"
1429,2021-11-30,"MENORCA, AEROPUERTO",4,"11,6","0,0","7,4","15,7","6,5"
1430,2021-12-01,"MENORCA, AEROPUERTO",4,"14,8","1,6","12,1","17,6","8,0"
1431,2021-12-02,"MENORCA, AEROPUERTO",4,"9,8","10,2","5,6","14,1","0,9"
1432,2021-12-03,"MENORCA, AEROPUERTO",4,"9,0","0,0","5,9","12,1","7,1"
1433,2021-12-04,"MENORCA, AEROPUERTO",4,"13,5","0,0","9,8","17,2","9,1"
1434,2021-12-05,"MENORCA, AEROPUERTO",4,"9,8","9,2","5,1","14,6","4,6"
1435,2021-12-06,"MENORCA, AEROPUERTO",4,"8,8","0,0","4,1","13,5","5,3"
1436,2021-12-07,"MENORCA, AEROPUERTO",4,"13,0","0,0","9,1","16,9","8,9"
1437,2021-12-08,"MENORCA, AEROPUERTO",4,"11,9","2,1","8,3","15,5","0,6"
1438,2021-12-09,"MENORCA, AEROPUERTO",4,"10,4","0,0","7,2","13,7","7,1"
1439,2021-12-10,"MENORCA, AEROPUERTO",4,"13,0","3,6","8,8","17,2","0,0"
1440,2021-12-11,"MENORCA, AEROPUERTO",4,"11,2","0,0","8,9","13,6","6,3"
1441,2021-12-12,"MENORCA, AEROPUERTO",4,"10,0","0,0","4,6","15,3","5,7"
1442,2021-12-13,"MENORCA, AEROPUERTO",4,"10,6","0,1","4,6","16,6","8,9"
1443,2021-12-14,"MENORCA, AEROPUERTO",4,"11,1",Ip,"6,3","15,9","3,8"
1444,2021-12-15,"MENORCA, AEROPUERTO",4,"10,8","0,1","5,8","15,7","4,0"
1445,2021-12-16,"MENORCA, AEROPUERTO",4,"10,0",Ip,"5,1","14,9","2,7"
1446,2021-12-17,"MENORCA, AEROPUERTO",4,"11,7","0,0","7,6","15,8","2,4"
1447,2021-12-18,"MENORCA, AEROPUERTO",4,"10,8","0,0","5,9","15,8","4,5"
1448,2021-12-19,"MENORCA, AEROPUERTO",4,"11,0","0,0","5,9","16,2","4,5"
1449,2021-12-20,"MENORCA, AEROPUERTO",4,"11,4","0,0","7,4","15,3","5,4"
1450,2021-12-21,"MENORCA, AEROPUERTO",4,"13,8","0,0","12,0","15,6","0,9"
1451,2021-12-22,"MENORCA, AEROPUERTO",4,"11,6","0,0","8,6","14,6","2,7"
1452,2021-12-23,"MENORCA, AEROPUERTO",4,"12,8","0,0","11,2","14,4","0,0"
1453,2021-12-24,"MENORCA, AEROPUERTO",4,"14,8","0,0","13,3","16,2","0,1"
1454,2021-12-25,"MENORCA, AEROPUERTO",4,"15,3","0,4","13,8","16,8","6,1"
1455,2021-12-26,"MENORCA, AEROPUERTO",4,"13,8",Ip,"10,2","17,5","4,2"
1456,2021-12-27,"MENORCA, AEROPUERTO",4,"14,8","0,0","10,5","19,0","5,2"
1457,2021-12-28,"MENORCA, AEROPUERTO",4,"14,4","0,0","10,5","18,2","7,9"
1458,2021-12-29,"MENORCA, AEROPUERTO",4,"15,2","0,0","11,8","18,5","7,7"
1459,2021-12-30,"MENORCA, AEROPUERTO",4,"14,7","0,0","9,8","19,6","8,7"
1460,2021-12-31,"MENORCA, AEROPUERTO",4,"12,2","0,0","10,6","13,9","0,2"
